Name	Def	LevelId	Populate	Logicals	Outdoors	Animate	KillEdge	FillBlanks	SizeX	SizeY	AutoMap	Scan	Pops	PopPad	Files	File1	File2	File3	File4	File5	File6	Dt1Mask	Beta	Expansion
lp599	599		1		1		1	1	32	32		1			1	Act3/Jungle/PygSW.ds1	Act3/Jungle/PygSW2.ds1	Act3/Jungle/PygSW3.ds1	0	0	0	15078	0	
lp600	600		1		1		1	1	32	32		1			1	Act3/Jungle/PygSE.ds1	Act3/Jungle/PygSE2.ds1	Act3/Jungle/PygSE3.ds1	0	0	0	15078	0	
lp601	601		1		1		1	1	32	32		1			1	Act3/Jungle/PygN.ds1	Act3/Jungle/PygN2.ds1	Act3/Jungle/PygN3.ds1	0	0	0	15078	0	
lp602	602		1		1		1	1	32	32		1			1	Act3/Jungle/PygNW.ds1	Act3/Jungle/PygNW2.ds1	Act3/Jungle/PygNW3.ds1	0	0	0	15078	0	
lp603	603		1		1		1	1	32	32		1			1	Act3/Jungle/PygNE.ds1	Act3/Jungle/PygNE2.ds1	Act3/Jungle/PygNE3.ds1	0	0	0	15078	0	
lp604	604		1		1		1	1	32	32		1			1	Act3/Jungle/PygNS.ds1	Act3/Jungle/PygNS2.ds1	Act3/Jungle/PygNS3.ds1	0	0	0	15078	0	
lp605	605		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderSlumsN1.ds1	Act3/Kurast/BorderSlumsN2.ds1	0	0	0	0	4095	0	
lp606	606		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderSlumsS1.ds1	Act3/Kurast/BorderSlumsS2.ds1	0	0	0	0	4095	0	
lp607	607		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderSlumsE1.ds1	Act3/Kurast/BorderSlumsE2.ds1	0	0	0	0	4095	0	
lp608	608		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderSlumsW1.ds1	Act3/Kurast/BorderSlumsW2.ds1	0	0	0	0	4095	0	
lp609	609		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderSlumsNE.ds1	0	0	0	0	0	4095	0	
lp610	610		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderSlumsNW.ds1	0	0	0	0	0	4095	0	
lp611	611		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderSlumsSE.ds1	0	0	0	0	0	4095	0	
lp612	612		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderSlumsSW.ds1	0	0	0	0	0	4095	0	
lp613	613		1		1		1	1	8	8				-4	1	Act3/Kurast/SlumsGateN.ds1	0	0	0	0	0	4095	0	
lp614	614		1		1		1	1	16	8				-4	1	Act3/Kurast/SlumsGateS.ds1	0	0	0	0	0	4095	0	
lp615	615		1	1	1		1	1	8	8			2	-4	4	Act3/Kurast/Slums08x08_0.ds1	Act3/Kurast/Slums08x08_1.ds1	Act3/Kurast/Slums08x08_2.ds1	Act3/Kurast/Slums08x08_3.ds1	0	0	4095	0	
lp616	616		1	1	1		1	1	8	16			4	-4	2	Act3/Kurast/Slums08x16_0.ds1	Act3/Kurast/Slums08x16_1.ds1	0	0	0	0	4095	0	
lp617	617		1	1	1		1	1	16	8			4	-4	3	Act3/Kurast/Slums16x08_0.ds1	Act3/Kurast/Slums16x08_1.ds1	Act3/Kurast/Slums16x08_2.ds1	0	0	0	4095	0	
lp618	618		1	1	1		1	1	16	16			4	-4	3	Act3/Kurast/Slums16x16_0.ds1	Act3/Kurast/Slums16x16_1.ds1	Act3/Kurast/Slums16x16_2.ds1	0	0	0	4095	0	
lp619	619		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderBurbsN1.ds1	Act3/Kurast/BorderBurbsN2.ds1	0	0	0	0	4095	0	
lp620	620		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderBurbsS1.ds1	Act3/Kurast/BorderBurbsS2.ds1	0	0	0	0	4095	0	
lp621	621		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderBurbsE1.ds1	Act3/Kurast/BorderBurbsE2.ds1	0	0	0	0	4095	0	
lp622	622		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderBurbsW1.ds1	Act3/Kurast/BorderBurbsW2.ds1	0	0	0	0	4095	0	
lp623	623		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderBurbsNE.ds1	0	0	0	0	0	4095	0	
lp624	624		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderBurbsNW.ds1	0	0	0	0	0	4095	0	
lp625	625		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderBurbsSE.ds1	0	0	0	0	0	4095	0	
lp626	626		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderBurbsSW.ds1	0	0	0	0	0	4095	0	
lp627	627		1		1		1	1	8	8				-4	1	Act3/Kurast/BurbsGateN.ds1	0	0	0	0	0	4095	0	
lp628	628		1		1		1	1	8	8				-4	1	Act3/Kurast/BurbsGateS.ds1	0	0	0	0	0	4095	0	
lp629	629		1	1	1		1	1	8	8		1		-4		Act3/Kurast/BurbsSewer0.ds1	Act3/Kurast/BurbsSewer1.ds1	0	0	0	0	4095	0	
lp630	630		1	1	1		1	1	16	16		1	4	-4		Act3/Kurast/BurbsTemple2.ds1	Act3/Kurast/BurbsTemple3.ds1	0	0	0	0	4095	0	
lp631	631		1	1	1		1	1	8	8		1	4	-4		Act3/Kurast/Burbs08x08_Waypoint.ds1	0	0	0	0	0	4095	0	
lp632	632		1	1	1		1	1	8	8			2	-4	5	Act3/Kurast/Burbs08x08_0.ds1	Act3/Kurast/Burbs08x08_1.ds1	Act3/Kurast/Burbs08x08_2.ds1	Act3/Kurast/Burbs08x08_3.ds1	Act3/Kurast/Burbs08x08_4.ds1	0	4095	0	
lp633	633		1	1	1		1	1	8	16			4	-4	4	Act3/Kurast/Burbs08x16_0.ds1	Act3/Kurast/Burbs08x16_1.ds1	Act3/Kurast/Burbs08x16_2.ds1	Act3/Kurast/Burbs08x16_3.ds1	0	0	4095	0	
lp634	634		1	1	1		1	1	16	8			4	-4	4	Act3/Kurast/Burbs16x08_0.ds1	Act3/Kurast/Burbs16x08_1.ds1	Act3/Kurast/Burbs16x08_2.ds1	Act3/Kurast/Burbs16x08_3.ds1	0	0	4095	0	
lp635	635		1	1	1		1	1	16	16			4	-4	4	Act3/Kurast/Burbs16x16_0.ds1	Act3/Kurast/Burbs16x16_1.ds1	Act3/Kurast/Burbs16x16_2.ds1	Act3/Kurast/Burbs16x16_3.ds1	0	0	4095	0	
lp636	636		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderMetroN1.ds1	Act3/Kurast/BorderMetroN2.ds1	0	0	0	0	4095	0	
lp637	637		1		1		1	1	8	8				-4	3	Act3/Kurast/BorderMetroS1.ds1	Act3/Kurast/BorderMetroS2.ds1	Act3/Kurast/BorderMetroS3.ds1	0	0	0	4095	0	
lp638	638		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderMetroE1.ds1	Act3/Kurast/BorderMetroE2.ds1	0	0	0	0	4095	0	
lp639	639		1		1		1	1	8	8				-4	2	Act3/Kurast/BorderMetroW1.ds1	Act3/Kurast/BorderMetroW2.ds1	0	0	0	0	4095	0	
lp640	640		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderMetroNE.ds1	0	0	0	0	0	4095	0	
lp641	641		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderMetroNW.ds1	0	0	0	0	0	4095	0	
lp642	642		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderMetroSE.ds1	0	0	0	0	0	4095	0	
lp643	643		1		1		1	1	8	8				-4	1	Act3/Kurast/BorderMetroSW.ds1	0	0	0	0	0	4095	0	
lp644	644		1		1		1	1	16	16				-4	1	Act3/Kurast/MetroGateN.ds1	0	0	0	0	0	12287	0	
lp645	645		1		1		1	1	8	8				-4	1	Act3/Kurast/MetroGateS.ds1	0	0	0	0	0	4095	0	
lp646	646		1	1	1		1	1	8	8		1		-4		Act3/Kurast/MetroSewer0.ds1	Act3/Kurast/MetroSewer1.ds1	0	0	0	0	4095	0	
lp647	647		1	1	1		1	1	16	16		1	4	-4		Act3/Kurast/MetroTemple2.ds1	Act3/Kurast/MetroTemple3.ds1	0	0	0	0	4095	0	
lp648	648		1	1	1		1	1	8	8			2	-4	5	Act3/Kurast/Metro08x08_0.ds1	Act3/Kurast/Metro08x08_1.ds1	Act3/Kurast/Metro08x08_2.ds1	Act3/Kurast/Metro08x08_3.ds1	Act3/Kurast/Metro08x08_4.ds1	0	4095	0	
lp649	649		1	1	1		1	1	8	16			4	-4	3	Act3/Kurast/Metro08x16_0.ds1	Act3/Kurast/Metro08x16_1.ds1	Act3/Kurast/Metro08x16_2.ds1	0	0	0	4095	0	
lp650	650		1	1	1		1	1	16	8			4	-4	2	Act3/Kurast/Metro16x08_0.ds1	Act3/Kurast/Metro16x08_1.ds1	0	0	0	0	4095	0	
lp651	651		1	1	1		1	1	16	16			4	-4	4	Act3/Kurast/Metro16x16_0.ds1	Act3/Kurast/Metro16x16_1.ds1	Act3/Kurast/Metro16x16_2.ds1	Act3/Kurast/Metro16x16_3.ds1	0	0	4095	0	
lp652	652		1	1	1		1	1	48	16		1	2	-4	1	Act3/Kurast/Bridge.ds1	0	0	0	0	0	18415	0	
lp653	653		1	1	1			1	16	32			3	-4	1	Act3/Travincal/TravNW.ds1	0	0	0	0	0	65513	0	
lp654	654		1	1	1			1	32	32		1	3	-4	1	Act3/Travincal/TravN.ds1	0	0	0	0	0	65513	0	
lp655	655		1	1	1			1	16	32			3	-4	1	Act3/Travincal/TravNE.ds1	0	0	0	0	0	65513	0	
lp656	656		1	1	1			1	16	32		1	3	-4	1	Act3/Travincal/TravSW.ds1	0	0	0	0	0	65515	0	
lp657	657		1	1	1			1	32	32			3	-4	1	Act3/Travincal/TravS.ds1	0	0	0	0	0	65513	0	
lp658	658		1	1	1			1	16	32			3	-4	1	Act3/Travincal/TravSE.ds1	0	0	0	0	0	65513	0	
lp659	659		1					1	16	16		1			3	Act3/Spider/LairSW.ds1	Act3/Spider/LairSW2.ds1	Act3/Spider/LairSW3.ds1	0	0	0	1	0	
lp660	660		1					1	16	16					3	Act3/Spider/LairSE.ds1	Act3/Spider/LairSE2.ds1	Act3/Spider/LairSE3.ds1	0	0	0	1	0	
lp661	661		1					1	16	16					3	Act3/Spider/LairNW.ds1	Act3/Spider/LairNW2.ds1	Act3/Spider/LairNW3.ds1	0	0	0	1	0	
lp662	662		1					1	16	16					3	Act3/Spider/LairNE.ds1	Act3/Spider/LairNE2.ds1	Act3/Spider/LairNE3.ds1	0	0	0	1	0	
lp663	663		1					1	16	16					3	Act3/Spider/LairNWMage.ds1	Act3/Spider/LairNW2Mage.ds1	Act3/Spider/LairNW3Mage.ds1	0	0	0	1	0	
lp664	664		1					1	16	16					3	Act3/Spider/LairNECon.ds1	Act3/Spider/LairNE2Con.ds1	Act3/Spider/LairNE3Con.ds1	0	0	0	1	0	
lp665	665		1					1	14	14					3	Act3/Jungle/DungW.ds1	Act3/Jungle/DungW2.ds1	Act3/Jungle/DungW3.ds1	0	0	0	1	0	
lp666	666		1					1	14	14					3	Act3/Jungle/DungE.ds1	Act3/Jungle/DungE2.ds1	Act3/Jungle/DungE3.ds1	0	0	0	1	0	
lp667	667		1					1	14	14					3	Act3/Jungle/DungEW.ds1	Act3/Jungle/DungEW2.ds1	Act3/Jungle/DungEW3.ds1	0	0	0	1	0	
lp668	668		1					1	14	14					3	Act3/Jungle/DungS.ds1	Act3/Jungle/DungS2.ds1	Act3/Jungle/DungS3.ds1	0	0	0	1	0	
lp669	669		1					1	14	14					3	Act3/Jungle/DungSW.ds1	Act3/Jungle/DungSW2.ds1	Act3/Jungle/DungSW3.ds1	0	0	0	1	0	
lp670	670		1					1	14	14					3	Act3/Jungle/DungSE.ds1	Act3/Jungle/DungSE2.ds1	Act3/Jungle/DungSE3.ds1	0	0	0	1	0	
lp671	671		1					1	14	14					3	Act3/Jungle/DungSEW.ds1	Act3/Jungle/DungSEW2.ds1	Act3/Jungle/DungSEW3.ds1	0	0	0	1	0	
lp672	672		1					1	14	14					3	Act3/Jungle/DungN.ds1	Act3/Jungle/DungN2.ds1	Act3/Jungle/DungN3.ds1	0	0	0	1	0	
lp673	673		1					1	14	14					3	Act3/Jungle/DungNW.ds1	Act3/Jungle/DungNW2.ds1	Act3/Jungle/DungNW3.ds1	0	0	0	1	0	
lp674	674		1					1	14	14					3	Act3/Jungle/DungNE.ds1	Act3/Jungle/DungNE2.ds1	Act3/Jungle/DungNE3.ds1	0	0	0	1	0	
lp675	675		1					1	14	14					3	Act3/Jungle/DungNEW.ds1	Act3/Jungle/DungNEW2.ds1	Act3/Jungle/DungNEW3.ds1	0	0	0	1	0	
lp676	676		1					1	14	14					3	Act3/Jungle/DungNS.ds1	Act3/Jungle/DungNS2.ds1	Act3/Jungle/DungNS3.ds1	0	0	0	1	0	
lp677	677		1					1	14	14					3	Act3/Jungle/DungNSW.ds1	Act3/Jungle/DungNSW2.ds1	Act3/Jungle/DungNSW3.ds1	0	0	0	1	0	
lp678	678		1					1	14	14					3	Act3/Jungle/DungNSE.ds1	Act3/Jungle/DungNSE2.ds1	Act3/Jungle/DungNSE3.ds1	0	0	0	1	0	
lp679	679		1					1	14	14					3	Act3/Jungle/DungNSEW.ds1	Act3/Jungle/DungNSEW2.ds1	Act3/Jungle/DungNSEW3.ds1	0	0	0	1	0	
lp680	680		1					1	14	14					1	Act3/Jungle/DungWT.ds1	0	0	0	0	0	1	0	
lp681	681		1					1	14	14					1	Act3/Jungle/DungET.ds1	0	0	0	0	0	1	0	
lp682	682		1					1	14	14					1	Act3/Jungle/DungEWT.ds1	0	0	0	0	0	1	0	
lp683	683		1					1	14	14					1	Act3/Jungle/DungST.ds1	0	0	0	0	0	1	0	
lp684	684		1					1	14	14					1	Act3/Jungle/DungSWT.ds1	0	0	0	0	0	1	0	
lp685	685		1					1	14	14					1	Act3/Jungle/DungSET.ds1	0	0	0	0	0	1	0	
lp686	686		1					1	14	14					1	Act3/Jungle/DungSEWT.ds1	0	0	0	0	0	1	0	
lp687	687		1					1	14	14					1	Act3/Jungle/DungNT.ds1	0	0	0	0	0	1	0	
lp688	688		1					1	14	14					1	Act3/Jungle/DungNWT.ds1	0	0	0	0	0	1	0	
lp689	689		1					1	14	14					1	Act3/Jungle/DungNET.ds1	0	0	0	0	0	1	0	
lp690	690		1					1	14	14					1	Act3/Jungle/DungNEWT.ds1	0	0	0	0	0	1	0	
lp691	691		1					1	14	14					1	Act3/Jungle/DungNST.ds1	0	0	0	0	0	1	0	
lp692	692		1					1	14	14					1	Act3/Jungle/DungNSWT.ds1	0	0	0	0	0	1	0	
lp693	693		1					1	14	14					1	Act3/Jungle/DungNSET.ds1	0	0	0	0	0	1	0	
lp694	694		1					1	14	14					1	Act3/Jungle/DungNSEWT.ds1	0	0	0	0	0	1	0	
lp695	695							1	14	14		1			3	Act3/Jungle/DExitWU1.ds1	Act3/Jungle/DExitWU2.ds1	Act3/Jungle/DExitWU3.ds1	0	0	0	1	0	
lp696	696							1	14	14		1			3	Act3/Jungle/DExitEU1.ds1	Act3/Jungle/DExitEU2.ds1	Act3/Jungle/DExitEU3.ds1	0	0	0	1	0	
lp697	697							1	14	14		1			3	Act3/Jungle/DExitSU1.ds1	Act3/Jungle/DExitSU2.ds1	Act3/Jungle/DExitSU3.ds1	0	0	0	1	0	
lp698	698							1	14	14		1			3	Act3/Jungle/DExitNU1.ds1	Act3/Jungle/DExitNU2.ds1	Act3/Jungle/DExitNU3.ds1	0	0	0	1	0	
lp699	699							1	14	14		1			3	Act3/Jungle/DExitWD1.ds1	Act3/Jungle/DExitWD2.ds1	Act3/Jungle/DExitWD3.ds1	0	0	0	1	0	
lp700	700							1	14	14		1			3	Act3/Jungle/DExitED1.ds1	Act3/Jungle/DExitED2.ds1	Act3/Jungle/DExitED3.ds1	0	0	0	1	0	
lp701	701							1	14	14		1			3	Act3/Jungle/DExitSD1.ds1	Act3/Jungle/DExitSD2.ds1	Act3/Jungle/DExitSD3.ds1	0	0	0	1	0	
lp702	702							1	14	14		1			3	Act3/Jungle/DExitND1.ds1	Act3/Jungle/DExitND2.ds1	Act3/Jungle/DExitND3.ds1	0	0	0	1	0	
lp703	703	90						1				1			6	Act3/Jungle/DungRm1A.ds1	Act3/Jungle/DungRm2A.ds1	Act3/Jungle/DungRm3A.ds1	Act3/Jungle/DungRm4A.ds1	Act3/Jungle/DungRm5A.ds1	Act3/Jungle/DungRm6A.ds1	1	0	
lp704	704	91						1				1			6	Act3/Jungle/DungRm1B.ds1	Act3/Jungle/DungRm2B.ds1	Act3/Jungle/DungRm3B.ds1	Act3/Jungle/DungRm4B.ds1	Act3/Jungle/DungRm5B.ds1	Act3/Jungle/DungRm6B.ds1	1	0	
lp705	705		1	1				1	12	12					2	Act3/Sewer/SewerW.ds1	Act3/Sewer/SewerW2.ds1	0	0	0	0	7	0	
lp706	706		1	1				1	12	12					2	Act3/Sewer/SewerE.ds1	Act3/Sewer/SewerE2.ds1	0	0	0	0	7	0	
lp707	707		1	1				1	12	12					2	Act3/Sewer/SewerEW.ds1	Act3/Sewer/SewerEW2.ds1	0	0	0	0	7	0	
lp708	708		1	1				1	12	12					2	Act3/Sewer/SewerS.ds1	Act3/Sewer/SewerS2.ds1	0	0	0	0	7	0	
lp709	709		1	1				1	12	12					2	Act3/Sewer/SewerSW.ds1	Act3/Sewer/SewerSW2.ds1	0	0	0	0	7	0	
lp710	710		1	1				1	12	12					2	Act3/Sewer/SewerSE.ds1	Act3/Sewer/SewerSE2.ds1	0	0	0	0	7	0	
lp711	711		1	1				1	12	12					2	Act3/Sewer/SewerSEW.ds1	Act3/Sewer/SewerSEW2.ds1	0	0	0	0	7	0	
lp712	712		1	1				1	12	12					2	Act3/Sewer/SewerN.ds1	Act3/Sewer/SewerN2.ds1	0	0	0	0	7	0	
lp713	713		1	1				1	12	12					2	Act3/Sewer/SewerNW.ds1	Act3/Sewer/SewerNW2.ds1	0	0	0	0	7	0	
lp714	714		1	1				1	12	12					2	Act3/Sewer/SewerNE.ds1	Act3/Sewer/SewerNE2.ds1	0	0	0	0	7	0	
lp715	715		1	1				1	12	12					2	Act3/Sewer/SewerNEW.ds1	Act3/Sewer/SewerNEW2.ds1	0	0	0	0	7	0	
lp716	716		1	1				1	12	12					2	Act3/Sewer/SewerNS.ds1	Act3/Sewer/SewerNS2.ds1	0	0	0	0	7	0	
lp717	717		1	1				1	12	12					2	Act3/Sewer/SewerNSW.ds1	Act3/Sewer/SewerNSW2.ds1	0	0	0	0	7	0	
lp718	718		1	1				1	12	12					2	Act3/Sewer/SewerNSE.ds1	Act3/Sewer/SewerNSE2.ds1	0	0	0	0	7	0	
lp719	719		1	1				1	12	12					2	Act3/Sewer/SewerNSEW.ds1	Act3/Sewer/SewerNSEW2.ds1	0	0	0	0	7	0	
lp720	720		1	1				1	12	12					1	Act3/Sewer/SewerWTheme.ds1	0	0	0	0	0	7	0	
lp721	721		1	1				1	12	12					1	Act3/Sewer/SewerETheme.ds1	0	0	0	0	0	7	0	
lp722	722		1	1				1	12	12					1	Act3/Sewer/SewerEWTheme.ds1	0	0	0	0	0	7	0	
lp723	723		1	1				1	12	12					1	Act3/Sewer/SewerSTheme.ds1	0	0	0	0	0	7	0	
lp724	724		1	1				1	12	12					1	Act3/Sewer/SewerSWTheme.ds1	0	0	0	0	0	7	0	
lp725	725		1	1				1	12	12					1	Act3/Sewer/SewerSETheme.ds1	0	0	0	0	0	7	0	
lp726	726		1	1				1	12	12					1	Act3/Sewer/SewerSEWTheme.ds1	0	0	0	0	0	7	0	
lp727	727		1	1				1	12	12					1	Act3/Sewer/SewerNTheme.ds1	0	0	0	0	0	7	0	
lp728	728		1	1				1	12	12					1	Act3/Sewer/SewerNWTheme.ds1	0	0	0	0	0	7	0	
lp729	729		1	1				1	12	12					1	Act3/Sewer/SewerNETheme.ds1	0	0	0	0	0	7	0	
lp730	730		1	1				1	12	12					1	Act3/Sewer/SewerNEWTheme.ds1	0	0	0	0	0	7	0	
lp731	731		1	1				1	12	12					1	Act3/Sewer/SewerNSTheme.ds1	0	0	0	0	0	7	0	
lp732	732		1	1				1	12	12					1	Act3/Sewer/SewerNSWTheme.ds1	0	0	0	0	0	7	0	
lp733	733		1	1				1	12	12					1	Act3/Sewer/SewerNSETheme.ds1	0	0	0	0	0	7	0	
lp734	734		1	1				1	12	12					1	Act3/Sewer/SewerNSEWTheme.ds1	0	0	0	0	0	7	0	
lp735	735		1	1				1	12	12		1			1	Act3/Sewer/SewerSW_Warp.ds1	0	0	0	0	0	7	0	
lp736	736		1	1				1	12	12		1			1	Act3/Sewer/SewerSE_Warp.ds1	0	0	0	0	0	7	0	
lp737	737		1	1				1	12	12		1			1	Act3/Sewer/SewerNW_Warp.ds1	0	0	0	0	0	7	0	
lp738	738		1	1				1	12	12		1			1	Act3/Sewer/SewerNE_Warp.ds1	0	0	0	0	0	7	0	
lp739	739		1	1				1	12	12		1			1	Act3/Sewer/SewerWDrain.ds1	0	0	0	0	0	7	0	
lp740	740		1	1				1	12	12		1			1	Act3/Sewer/SewerEDrain.ds1	0	0	0	0	0	7	0	
lp741	741		1	1				1	12	12		1			1	Act3/Sewer/SewerSDrain.ds1	0	0	0	0	0	7	0	
lp742	742		1	1				1	12	12		1			1	Act3/Sewer/SewerNDrain.ds1	0	0	0	0	0	7	0	
lp743	743		1	1				1	12	12					1	Act3/Sewer/SewerWTreas.ds1	0	0	0	0	0	7	0	
lp744	744		1	1				1	12	12					1	Act3/Sewer/SewerETreas.ds1	0	0	0	0	0	7	0	
lp745	745		1	1				1	12	12					1	Act3/Sewer/SewerSTreas.ds1	0	0	0	0	0	7	0	
lp746	746		1	1				1	12	12					1	Act3/Sewer/SewerNTreas.ds1	0	0	0	0	0	7	0	
lp747	747	93	1	1				1				1			1	Act3/Sewer/SewerTreasure1.ds1	0	0	0	0	0	7	0	
lp748	748	94	1	1				1				1			3	Act3/Temple/Temple0.ds1	Act3/Temple/Temple1.ds1	Act3/Temple/Temple2.ds1	0	0	0	4136	0	
lp749	749	95	1	1				1				1			2	Act3/Temple/Temple3.ds1	Act3/Temple/Temple4.ds1	0	0	0	0	4136	0	
lp750	750	96	1	1				1				1			2	Act3/Temple/Temple5.ds1	Act3/Temple/Temple6.ds1	0	0	0	0	4136	0	
lp751	751	97	1	1				1				1			2	Act3/Temple/Temple7.ds1	Act3/Temple/Temple8.ds1	0	0	0	0	4136	0	
lp752	752	98	1	1				1				1			2	Act3/Temple/Temple9.ds1	Act3/Temple/Temple10.ds1	0	0	0	0	4136	0	
lp753	753	99	1	1				1				1			2	Act3/Temple/Temple11.ds1	Act3/Temple/Temple12.ds1	0	0	0	0	4136	0	
lp754	754		1	1				1	12	12					2	Act3/Travincal/MephW.ds1	Act3/Travincal/MephW2.ds1	0	0	0	0	53256	0	
lp755	755		1	1				1	12	12					2	Act3/Travincal/MephE.ds1	Act3/Travincal/MephE2.ds1	0	0	0	0	53256	0	
lp756	756		1	1				1	12	12					2	Act3/Travincal/MephEW.ds1	Act3/Travincal/MephEW2.ds1	0	0	0	0	53256	0	
lp757	757		1	1				1	12	12					2	Act3/Travincal/MephS.ds1	Act3/Travincal/MephS2.ds1	0	0	0	0	53256	0	
lp758	758		1	1				1	12	12					2	Act3/Travincal/MephSW.ds1	Act3/Travincal/MephSW2.ds1	0	0	0	0	53256	0	
lp759	759		1	1				1	12	12					2	Act3/Travincal/MephSE.ds1	Act3/Travincal/MephSE2.ds1	0	0	0	0	53256	0	
lp760	760		1	1				1	12	12					2	Act3/Travincal/MephSEW.ds1	Act3/Travincal/MephSEW2.ds1	0	0	0	0	53256	0	
lp761	761		1	1				1	12	12					2	Act3/Travincal/MephN.ds1	Act3/Travincal/MephN2.ds1	0	0	0	0	53256	0	
lp762	762		1	1				1	12	12					2	Act3/Travincal/MephNW.ds1	Act3/Travincal/MephNW2.ds1	0	0	0	0	53256	0	
lp763	763		1	1				1	12	12					2	Act3/Travincal/MephNE.ds1	Act3/Travincal/MephNE2.ds1	0	0	0	0	53256	0	
lp764	764		1	1				1	12	12					2	Act3/Travincal/MephNEW.ds1	Act3/Travincal/MephNEW2.ds1	0	0	0	0	53256	0	
lp765	765		1	1				1	12	12					2	Act3/Travincal/MephNS.ds1	Act3/Travincal/MephNS2.ds1	0	0	0	0	53256	0	
lp766	766		1	1				1	12	12					2	Act3/Travincal/MephNSW.ds1	Act3/Travincal/MephNSW2.ds1	0	0	0	0	53256	0	
lp767	767		1	1				1	12	12					2	Act3/Travincal/MephNSE.ds1	Act3/Travincal/MephNSE2.ds1	0	0	0	0	53256	0	
lp768	768		1	1				1	12	12					2	Act3/Travincal/MephNSEW.ds1	Act3/Travincal/MephNSEW2.ds1	0	0	0	0	53256	0	
lp769	769		1	1				1	12	12					1	Act3/Travincal/MephWTheme.ds1	0	0	0	0	0	53256	0	
lp770	770		1	1				1	12	12					1	Act3/Travincal/MephETheme.ds1	0	0	0	0	0	53256	0	
lp771	771		1	1				1	12	12					1	Act3/Travincal/MephEWTheme.ds1	0	0	0	0	0	53256	0	
lp772	772		1	1				1	12	12					1	Act3/Travincal/MephSTheme.ds1	0	0	0	0	0	53256	0	
lp773	773		1	1				1	12	12					1	Act3/Travincal/MephSWTheme.ds1	0	0	0	0	0	53256	0	
lp774	774		1	1				1	12	12					1	Act3/Travincal/MephSETheme.ds1	0	0	0	0	0	53256	0	
lp775	775		1	1				1	12	12					1	Act3/Travincal/MephSEWTheme.ds1	0	0	0	0	0	53256	0	
lp776	776		1	1				1	12	12					1	Act3/Travincal/MephNTheme.ds1	0	0	0	0	0	53256	0	
lp777	777		1	1				1	12	12					1	Act3/Travincal/MephNWTheme.ds1	0	0	0	0	0	53256	0	
lp778	778		1	1				1	12	12					1	Act3/Travincal/MephNETheme.ds1	0	0	0	0	0	53256	0	
lp779	779		1	1				1	12	12					1	Act3/Travincal/MephNEWTheme.ds1	0	0	0	0	0	53256	0	
lp780	780		1	1				1	12	12					1	Act3/Travincal/MephNSTheme.ds1	0	0	0	0	0	53256	0	
lp781	781		1	1				1	12	12					1	Act3/Travincal/MephNSWTheme.ds1	0	0	0	0	0	53256	0	
lp782	782		1	1				1	12	12					1	Act3/Travincal/MephNSETheme.ds1	0	0	0	0	0	53256	0	
lp783	783		1	1				1	12	12					1	Act3/Travincal/MephNSEWTheme.ds1	0	0	0	0	0	53256	0	
lp784	784		1	1				1	12	12		1			1	Act3/Travincal/MephWWarpU.ds1	0	0	0	0	0	53256	0	
lp785	785		1	1				1	12	12		1			1	Act3/Travincal/MephEWarpU.ds1	0	0	0	0	0	53256	0	
lp786	786		1	1				1	12	12		1			1	Act3/Travincal/MephSWarpU.ds1	0	0	0	0	0	53256	0	
lp787	787		1	1				1	12	12		1			1	Act3/Travincal/MephNWarpU.ds1	0	0	0	0	0	53256	0	
lp788	788		1	1				1	12	12		1			1	Act3/Travincal/MephWWarpD.ds1	0	0	0	0	0	53256	0	
lp789	789		1	1				1	12	12		1			1	Act3/Travincal/MephEWarpD.ds1	0	0	0	0	0	53256	0	
lp790	790		1	1				1	12	12		1			1	Act3/Travincal/MephSWarpD.ds1	0	0	0	0	0	53256	0	
lp791	791		1	1				1	12	12		1			1	Act3/Travincal/MephNWarpD.ds1	0	0	0	0	0	53256	0	
lp792	792		1	1				1	12	12		1			1	Act3/Travincal/MephWWarp.ds1	0	0	0	0	0	53256	0	
lp793	793		1	1				1	12	12		1			1	Act3/Travincal/MephEWarp.ds1	0	0	0	0	0	53256	0	
lp794	794		1	1				1	12	12		1			1	Act3/Travincal/MephSWarp.ds1	0	0	0	0	0	53256	0	
